old_id	sense.julieartem	cues.julieartem	confidence.julieartem	comments.julieartem	sense.woordenschatjes	cues.woordenschatjes	confidence.woordenschatjes	comments.woordenschatjes	_ctxt.juliartem	_ctxt.woordenschatjes	_id	_ctxt.raw
zwart/adj/volkskrant_20001209_187/685	Kleur	R0,L1	5		zwart_1	R0,L1	2.0		de geldigheid van de formules was beperkt , besefte ook Planck . Echte <em>spectra</em> van <span class='target'>zwarte</span> <em>stralers</em> hebben een heuvelvorm met twee flanken ; zijn formule van oktober , later de wet van Planck-Wien genoemd , gingen alleen op voor de aflopende flank .	de geldigheid van de formules was beperkt , besefte ook Planck . Echte <em>spectra</em> van <span class='target'>zwarte</span> <em>stralers</em> hebben een heuvelvorm met twee flanken ; zijn formule van oktober , later de wet van Planck-Wien genoemd , gingen alleen op voor de aflopende flank .	zwart/adj/volkskrant_20001209_187/753	"de geldigheid van de formules was beperkt , besefte ook Planck . Echte spectra van <span class=""target"">zwarte</span> stralers hebben een heuvelvorm met twee flanken ; zijn formule van oktober , later de wet van Planck-Wien genoemd , gingen alleen op voor de aflopende flank ."
zwart/adj/parool_20000901_69/620	Huidskleur	R0,L2,L1,R9	5		zwart_9	R0,R9	5.0		toestanden . Ook in de stad kun je je verbazen over de <em>schrijnende</em> <em>huisvesting</em> van <span class='target'>zwart</span> <em>personeel</em> . Op onze zoektocht naar een huis in <em>Johannesburg</em> hebben we vele personeelswoningen kunnen	toestanden . Ook in de stad kun je je verbazen over de schrijnende huisvesting van <span class='target'>zwart</span> <em>personeel</em> . Op onze zoektocht naar een huis in <em>Johannesburg</em> hebben we vele personeelswoningen kunnen	zwart/adj/parool_20000901_69/694	"toestanden . Ook in de stad kun je je verbazen over de schrijnende huisvesting van <span class=""target"">zwart</span> personeel . Op onze zoektocht naar een huis in Johannesburg hebben we vele personeelswoningen kunnen"
zwart/adj/parool_20000311_1/213	Huidskleur	R0,R3,R2,R1	5		zwart_9	R3,R0	5.0		doordenken . Ik vermoed dat de heer Ballings zijn uitspraak stoelt op het idee dat <span class='target'>zwarten</span> <em>muzikaler</em> <em>zijn</em> <em>dan</em> <em>blanken</em> . Waarschijnlijk haalt hij in zijn pogingen dat centrum uit de	doordenken . Ik vermoed dat de heer Ballings zijn uitspraak stoelt op het idee dat <span class='target'>zwarten</span> <em>muzikaler</em> zijn dan <em>blanken</em> . Waarschijnlijk haalt hij in zijn pogingen dat centrum uit de	zwart/adj/parool_20000311_1/253	"doordenken . Ik vermoed dat de heer Ballings zijn uitspraak stoelt op het idee dat <span class=""target"">zwarten</span> muzikaler zijn dan blanken . Waarschijnlijk haalt hij in zijn pogingen dat centrum uit de"
zwart/adj/parool_19990227_131/1101	Kleur	L1,L2	5		zwart_1	L1,L6	5.0		de paar jaar rücksichtlos om . Zijn jongste schilderijen , uitgevoerd in <em>doorschijnend</em> <em>magenta</em> en <span class='target'>zwart</span> , ogen schraler en nonchalanter dan ooit tevoren . Op zijn hoogst twee dagen trekt	de paar jaar rücksichtlos om . Zijn jongste <em>schilderijen</em> , uitgevoerd in doorschijnend <em>magenta</em> en <span class='target'>zwart</span> , ogen schraler en nonchalanter dan ooit tevoren . Op zijn hoogst twee dagen trekt	zwart/adj/parool_19990227_131/1213	"de paar jaar rücksichtlos om . Zijn jongste schilderijen , uitgevoerd in doorschijnend magenta en <span class=""target"">zwart</span> , ogen schraler en nonchalanter dan ooit tevoren . Op zijn hoogst twee dagen trekt"
zwart/adj/parool_20020517_25/867	Huidskleur	R0	5		zwart_9	R0,R8	5.0		. Ik ben zwart en bij Made in da Shade werken we vaak met een <span class='target'>zwarte</span> <em>cast</em> . Maar wij maken nooit theater over immigranten en hun ontheemd-zijn . Het klassieke	. Ik ben zwart en bij Made in da Shade werken we vaak met een <span class='target'>zwarte</span> <em>cast</em> . Maar wij maken nooit theater over <em>immigranten</em> en hun ontheemd-zijn . Het klassieke	zwart/adj/parool_20020517_25/953	". Ik ben zwart en bij Made in da Shade werken we vaak met een <span class=""target"">zwarte</span> cast . Maar wij maken nooit theater over immigranten en hun ontheemd-zijn . Het klassieke"
zwart/adj/parool_20030402_04/9	Huidskleur	R0	5		zwart_9	R0,R11,L2	5.0		"Het gaat mij om de achterstandspositie van de <span class='target'>zwarte</span> <em>mensen</em> in de Bijlmer . Veel gezondheidsklachten komen voort uit hun sociaal-economische positie . """	"Het gaat mij om de <em>achterstandspositie</em> van de <span class='target'>zwarte</span> <em>mensen</em> in de Bijlmer . Veel gezondheidsklachten komen voort uit hun <em>sociaal-economische</em> positie . """	zwart/adj/parool_20030402_04/11	"Het gaat mij om de achterstandspositie van de <span class=""target"">zwarte</span> mensen in de Bijlmer . Veel gezondheidsklachten komen voort uit hun sociaal-economische positie . """
zwart/adj/parool_20000218_92/34	Kleur	R0,R1,R2	5		zwart_1	R0	5.0		. Er spreekt een groot verdriet uit - Charlie zonder Charles . Gekleed in een <span class='target'>zwart</span> <em>pak</em> <em>met</em> <em>stropdas</em> , de kleine voeten bedremmeld tegen elkaar gedrukt , neemt Charlie afscheid en oogt hij zo volwassen .	. Er spreekt een groot verdriet uit - Charlie zonder Charles . Gekleed in een <span class='target'>zwart</span> <em>pak</em> met stropdas , de kleine voeten bedremmeld tegen elkaar gedrukt , neemt Charlie afscheid en oogt hij zo volwassen .	zwart/adj/parool_20000218_92/40	". Er spreekt een groot verdriet uit - Charlie zonder Charles . Gekleed in een <span class=""target"">zwart</span> pak met stropdas , de kleine voeten bedremmeld tegen elkaar gedrukt , neemt Charlie afscheid en oogt hij zo volwassen ."
zwart/adj/parool_20000121_83/585	Slecht/ onvriendelijk (emotie)	R0	5		zwart_8	R0	5.0		BBC2 , 01.50 uur ( Fra 1990 , Jean-Pierre Jeunet & Marc Caro , 92 minuten ) Absurdistische , spectaculair vormgegeven <span class='target'>zwarte</span> <em>komedie</em> over een slager annex huisbaas die een bijzondere band heeft met zijn huurders .	BBC2 , 01.50 uur ( Fra 1990 , Jean-Pierre Jeunet & Marc Caro , 92 minuten ) Absurdistische , spectaculair vormgegeven <span class='target'>zwarte</span> <em>komedie</em> over een slager annex huisbaas die een bijzondere band heeft met zijn huurders .	zwart/adj/parool_20000121_83/643	"BBC2 , 01.50 uur ( Fra 1990 , Jean-Pierre Jeunet & Marc Caro , 92 minuten ) Absurdistische , spectaculair vormgegeven <span class=""target"">zwarte</span> komedie over een slager annex huisbaas die een bijzondere band heeft met zijn huurders ."
zwart/adj/parool_20020928_134/680	geen	R2,R3,R4,R1,R8	5	"Ik vermoed dat het over schaakspel gaat (dus	 eerste optie)	 maar er is niet genoeg context om een definitieve beslissing te nemen."	zwart_7	R8	1.0		wit gehoopt op 25 .... c2+ 26 . Kb2 cd1xD 27 . Td1x en hoewel <span class='target'>zwart</span> nu <em>een</em> <em>stuk</em> <em>meer</em> <em>heeft</em> , staat hij <em>verloren</em> 26 . Lc4xe6 Pb4-d3+ ! 27	wit gehoopt op 25 .... c2+ 26 . Kb2 cd1xD 27 . Td1x en hoewel <span class='target'>zwart</span> nu een stuk meer heeft , staat hij <em>verloren</em> 26 . Lc4xe6 Pb4-d3+ ! 27	zwart/adj/parool_20020928_134/796	"wit gehoopt op 25 .... c2+ 26 . Kb2 cd1xD 27 . Td1x en hoewel <span class=""target"">zwart</span> nu een stuk meer heeft , staat hij verloren 26 . Lc4xe6 Pb4-d3+ ! 27"
zwart/adj/parool_20020909_22/385	Donker/duister (neutraal)	R0,R3,R4	5		zwart_1	R0	5.0		komt . Het blijft bij de verwachting ; in het slotbeeld zien we eenvoudigweg een <span class='target'>zwart</span> <em>voordoek</em> over een <em>dansende</em> <em>groep</em> neerdalen . Als een meditatie zonder richting of doel .	komt . Het blijft bij de verwachting ; in het slotbeeld zien we eenvoudigweg een <span class='target'>zwart</span> <em>voordoek</em> over een dansende groep neerdalen . Als een meditatie zonder richting of doel .	zwart/adj/parool_20020909_22/423	"komt . Het blijft bij de verwachting ; in het slotbeeld zien we eenvoudigweg een <span class=""target"">zwart</span> voordoek over een dansende groep neerdalen . Als een meditatie zonder richting of doel ."
zwart/adj/parool_19990821_98/435	Kleur	R1,L0	5		zwart_1	L0,R1	5.0		dat dat reed . Maar dat stuurlint ... Wat maakt het uit of zo'n <em>lint</em> <span class='target'>zwart</span> of <em>wit</em> is , zou je zeggen . En toch heeft dat witte geval bijgedragen	dat dat reed . Maar dat stuurlint ... Wat maakt het uit of zo'n <em>lint</em> <span class='target'>zwart</span> of <em>wit</em> is , zou je zeggen . En toch heeft dat witte geval bijgedragen	zwart/adj/parool_19990821_98/499	"dat dat reed . Maar dat stuurlint ... Wat maakt het uit of zo'n lint <span class=""target"">zwart</span> of wit is , zou je zeggen . En toch heeft dat witte geval bijgedragen"
zwart/adj/parool_20000513_37/58	Kleur	L1,L0	5		zwart_1	L0,L1	5.0		Hoe dan ook , in zijn nu in het Nederlands verschenen Waarom zijn <em>zwarte</em> <em>gaten</em> <span class='target'>zwart</span> ? neemt Hazen onder meer de volgende vragen met u door : Zal het heelal eindigen ?	Hoe dan ook , in zijn nu in het Nederlands verschenen Waarom zijn <em>zwarte</em> <em>gaten</em> <span class='target'>zwart</span> ? neemt Hazen onder meer de volgende vragen met u door : Zal het heelal eindigen ?	zwart/adj/parool_20000513_37/64	"Hoe dan ook , in zijn nu in het Nederlands verschenen Waarom zijn zwarte gaten <span class=""target"">zwart</span> ? neemt Hazen onder meer de volgende vragen met u door : Zal het heelal eindigen ?"
zwart/adj/parool_20001117_35/148	Kleur	R0,R1	5		zwart_1	R1	5.0		", waar een kleine mensenmassa hem toejuichte . Velen zetten de achtervolging in toen de <span class='target'>zwarte</span> <em>presidentiële</em> <em>limousine</em> op weg ging naar de tempel . "" De warmte van het welkom"	", waar een kleine mensenmassa hem toejuichte . Velen zetten de achtervolging in toen de <span class='target'>zwarte</span> presidentiële <em>limousine</em> op weg ging naar de tempel . "" De warmte van het welkom"	zwart/adj/parool_20001117_35/168	", waar een kleine mensenmassa hem toejuichte . Velen zetten de achtervolging in toen de <span class=""target"">zwarte</span> presidentiële limousine op weg ging naar de tempel . "" De warmte van het welkom"
zwart/adj/parool_20030709_15/337	Kleur	R0	5		zwart_1	R0	5.0		Officier van justitie A. Schram heeft gisteren voor de rechtbank in Rotterdam twee jaar gevangenisstraf geëist tegen de eerder veroordeelde drugshandelaar Henk R. , alias de <span class='target'>Zwarte</span> <em>Cobra</em> .	Officier van justitie A. Schram heeft gisteren voor de rechtbank in Rotterdam twee jaar gevangenisstraf geëist tegen de eerder veroordeelde drugshandelaar Henk R. , alias de <span class='target'>Zwarte</span> <em>Cobra</em> .	zwart/adj/parool_20030709_15/377	"Officier van justitie A. Schram heeft gisteren voor de rechtbank in Rotterdam twee jaar gevangenisstraf geëist tegen de eerder veroordeelde drugshandelaar Henk R. , alias de <span class=""target"">Zwarte</span> Cobra ."
zwart/adj/parool_20010608_95/143	Kleur	R0,L0	5		zwart_1	R0	5.0		Want in Tupelo , dat zich afspeelt in 2000 , tref je nog altijd types aan ' met <em>plukkerig</em> <span class='target'>zwart</span> <em>new-wavehaar</em> ' , en is er eerder , zo halverwege de jaren negentig , sprake van een ' Prince-lookalike met een zwak voor punk en new wave ' .	Want in Tupelo , dat zich afspeelt in 2000 , tref je nog altijd types aan ' met plukkerig <span class='target'>zwart</span> <em>new-wavehaar</em> ' , en is er eerder , zo halverwege de jaren negentig , sprake van een ' Prince-lookalike met een zwak voor punk en new wave ' .	zwart/adj/parool_20010608_95/161	"Want in Tupelo , dat zich afspeelt in 2000 , tref je nog altijd types aan ' met plukkerig <span class=""target"">zwart</span> new-wavehaar ' , en is er eerder , zo halverwege de jaren negentig , sprake van een ' Prince-lookalike met een zwak voor punk en new wave ' ."
zwart/adj/parool_19990518_95/16	Huidskleur	L6	5		zwart_9	L6	5.0		Het Amerikaanse rechtsstelsel acht het leven van een <em>blanke</em> meer waard dan dat van een <span class='target'>zwarte</span> . Een zwarte die een blanke doodt , heeft elf maal zo veel kans ter	Het Amerikaanse rechtsstelsel acht het leven van een <em>blanke</em> meer waard dan dat van een <span class='target'>zwarte</span> . Een zwarte die een blanke doodt , heeft elf maal zo veel kans ter	zwart/adj/parool_19990518_95/18	"Het Amerikaanse rechtsstelsel acht het leven van een blanke meer waard dan dat van een <span class=""target"">zwarte</span> . Een zwarte die een blanke doodt , heeft elf maal zo veel kans ter"
zwart/adj/parool_20021014_79/82	Huidskleur	L14,L13,L12,L11,L7,L8,R0,L1,L0	5		zwart_9	R0,L13,L12,L14	2.0		"<em>New</em> <em>Black</em> <em>Panther</em> <em>Party</em> en de <em>Guardian</em> <em>Angels</em> . In een verklaring riepen <em>de</em> <em>twee</em> <span class='target'>zwarte</span> <em>organisaties</em> gisteren mannen met een militaire opleiding op ' kinderen en de gemeenschap ' te verdedigen : "" Wij zijn in oorlog en we moeten de handen ineen slaan . """	"<em>New</em> <em>Black</em> <em>Panther</em> Party en de Guardian Angels . In een verklaring riepen de twee <span class='target'>zwarte</span> <em>organisaties</em> gisteren mannen met een militaire opleiding op ' kinderen en de gemeenschap ' te verdedigen : "" Wij zijn in oorlog en we moeten de handen ineen slaan . """	zwart/adj/parool_20021014_79/94	"New Black Panther Party en de Guardian Angels . In een verklaring riepen de twee <span class=""target"">zwarte</span> organisaties gisteren mannen met een militaire opleiding op ' kinderen en de gemeenschap ' te verdedigen : "" Wij zijn in oorlog en we moeten de handen ineen slaan . """
zwart/adj/parool_20010119_76/253	Kleur	R0	5		zwart_1	R0	5.0		Het is hen en regisseur Jan Ritsema er namelijk om te doen ' de snelheid van Shakespeares denken ' te tonen , ontdaan van de sentimentaliteit van schedels en <span class='target'>zwart</span> <em>fluweel</em> . In de eerste drie bedrijven slagen ze daar ook in . Met hun	Het is hen en regisseur Jan Ritsema er namelijk om te doen ' de snelheid van Shakespeares denken ' te tonen , ontdaan van de sentimentaliteit van schedels en <span class='target'>zwart</span> <em>fluweel</em> . In de eerste drie bedrijven slagen ze daar ook in . Met hun	zwart/adj/parool_20010119_76/271	"Het is hen en regisseur Jan Ritsema er namelijk om te doen ' de snelheid van Shakespeares denken ' te tonen , ontdaan van de sentimentaliteit van schedels en <span class=""target"">zwart</span> fluweel . In de eerste drie bedrijven slagen ze daar ook in . Met hun"
zwart/adj/parool_20020607_122/2106	Huidskleur	R0	5		zwart_9	R0	5.0		"verwijfde pose aanneemt en met denkbeeldige nagellak zijn vingers bewerkt . "" Een mager , <span class='target'>zwart</span> <em>ventje</em> met goudkleurige nagels , die geregeld wordt aangehouden door de politie . ' Ben"	"verwijfde pose aanneemt en met denkbeeldige nagellak zijn vingers bewerkt . "" Een mager , <span class='target'>zwart</span> <em>ventje</em> met goudkleurige nagels , die geregeld wordt aangehouden door de politie . ' Ben"	zwart/adj/parool_20020607_122/2352	"verwijfde pose aanneemt en met denkbeeldige nagellak zijn vingers bewerkt . "" Een mager , <span class=""target"">zwart</span> ventje met goudkleurige nagels , die geregeld wordt aangehouden door de politie . ' Ben"
zwart/adj/parool_20010516_57/364	geen	R1,R0	4	"Slecht	 maar niet in de emotionele betekenis."	geen	R1	2.0	"Geen van bovenstaande opties bevat de betekenis ""iemand slecht afschilderen""."	"Nadat Van der R. Heertje als adviseur had ontslagen , begon Heertje hem bij de belastingdienst en later bij het OM <span class='target'>zwart</span> <em>te</em> <em>maken</em> . "" Ik moet die gedachtegang met de grootste klem van de hand"	"Nadat Van der R. Heertje als adviseur had ontslagen , begon Heertje hem bij de belastingdienst en later bij het OM <span class='target'>zwart</span> te <em>maken</em> . "" Ik moet die gedachtegang met de grootste klem van de hand"	zwart/adj/parool_20010516_57/404	"Nadat Van der R. Heertje als adviseur had ontslagen , begon Heertje hem bij de belastingdienst en later bij het OM <span class=""target"">zwart</span> te maken . "" Ik moet die gedachtegang met de grootste klem van de hand"
zwart/adj/parool_20040402_30/106	Onwettelijk/illegaal/verboden	R0	5		zwart_2	R0	5.0		De casinovakbond ABC stuurde de minister van Justitie eind 2002 al een brandbrief ( ' Achter de facades van glitter en goud ' ) waarin alarm werd geslagen over al dat <span class='target'>zwarte</span> <em>geld</em> dat ' circuleert binnen Holland Casino ' , waarmee uiteraard de vraag rijst : hoe snel schrijdt het inzicht van Donner eigenlijk voort ?	De casinovakbond ABC stuurde de minister van Justitie eind 2002 al een brandbrief ( ' Achter de facades van glitter en goud ' ) waarin alarm werd geslagen over al dat <span class='target'>zwarte</span> <em>geld</em> dat ' circuleert binnen Holland Casino ' , waarmee uiteraard de vraag rijst : hoe snel schrijdt het inzicht van Donner eigenlijk voort ?	zwart/adj/parool_20040402_30/116	"De casinovakbond ABC stuurde de minister van Justitie eind 2002 al een brandbrief ( ' Achter de facades van glitter en goud ' ) waarin alarm werd geslagen over al dat <span class=""target"">zwarte</span> geld dat ' circuleert binnen Holland Casino ' , waarmee uiteraard de vraag rijst : hoe snel schrijdt het inzicht van Donner eigenlijk voort ?"
